544483,POST,POSTAGE,5,2/21/2011 10:53,18,12524,Germany
544495,POST,POSTAGE,6,2/21/2011 11:42,28,12766,Portugal
544573,POST,POSTAGE,5,2/21/2011 13:40,18,12621,Germany
544585,POST,POSTAGE,1,2/21/2011 14:58,18,12523,France
544598,DOT,DOTCOM POSTAGE,1,2/21/2011 18:10,144.15,,United Kingdom
544599,DOT,DOTCOM POSTAGE,1,2/21/2011 18:15,198.77,,United Kingdom
544681,DOT,DOTCOM POSTAGE,1,2/22/2011 16:28,140.19,,United Kingdom
544684,DOT,DOTCOM POSTAGE,1,2/22/2011 16:32,172.99,,United Kingdom
544766,DOT,DOTCOM POSTAGE,1,2/23/2011 11:09,136.38,,United Kingdom
544767,DOT,DOTCOM POSTAGE,1,2/23/2011 11:10,100.17,,United Kingdom
544768,DOT,DOTCOM POSTAGE,1,2/23/2011 11:10,134.04,,United Kingdom
544770,DOT,DOTCOM POSTAGE,1,2/23/2011 11:11,124.79,,United Kingdom
544771,DOT,DOTCOM POSTAGE,1,2/23/2011 11:12,137.33,,United Kingdom
544772,DOT,DOTCOM POSTAGE,1,2/23/2011 11:12,161.04,,United Kingdom
544811,POST,POSTAGE,3,2/23/2011 15:53,18,12471,Germany
544812,DOT,DOTCOM POSTAGE,1,2/23/2011 15:58,170.54,,United Kingdom
544817,POST,POSTAGE,2,2/23/2011 16:44,18,12437,France
544886,POST,POSTAGE,1,2/24/2011 11:42,40,12582,Finland
544928,DOT,DOTCOM POSTAGE,1,2/24/2011 18:07,189.91,,United Kingdom
544933,POST,POSTAGE,6,2/25/2011 8:44,18,12633,Germany
544996,POST,POSTAGE,2,2/25/2011 11:53,18,12474,Germany
545017,POST,POSTAGE,1,2/25/2011 13:51,15,12361,Belgium
545024,DOT,DOTCOM POSTAGE,1,2/25/2011 14:38,79.67,,United Kingdom
545025,DOT,DOTCOM POSTAGE,1,2/25/2011 14:40,137.96,,United Kingdom
545034,POST,POSTAGE,1,2/25/2011 16:42,40,13493,Switzerland
545051,POST,POSTAGE,1,2/27/2011 11:58,18,12599,France
545078,DOT,DOTCOM POSTAGE,1,2/28/2011 10:15,147.49,,United Kingdom
545084,POST,POSTAGE,2,2/28/2011 10:55,40,12458,Switzerland
545086,POST,POSTAGE,1,2/28/2011 11:43,18,12678,France
545105,POST,POSTAGE,6,2/28/2011 11:58,18,12598,France
545140,POST,POSTAGE,2,2/28/2011 12:08,15,12464,Belgium
545180,POST,POSTAGE,1,2/28/2011 14:42,18,12728,France
545181,POST,POSTAGE,1,2/28/2011 14:45,18,12509,France
545191,POST,POSTAGE,1,2/28/2011 15:39,28,12811,Portugal
545215,DOT,DOTCOM POSTAGE,1,2/28/2011 16:47,265.19,,United Kingdom
545216,DOT,DOTCOM POSTAGE,1,2/28/2011 16:50,157.08,,United Kingdom
545217,DOT,DOTCOM POSTAGE,1,2/28/2011 16:59,172.62,,United Kingdom
545235,POST,POSTAGE,2,3/1/2011 10:31,18,12683,France
545301,POST,POSTAGE,4,3/1/2011 12:26,18,12679,France
545314,POST,POSTAGE,4,3/1/2011 14:11,15,12866,Belgium
545315,DOT,DOTCOM POSTAGE,1,3/1/2011 14:14,75.58,,United Kingdom
545316,DOT,DOTCOM POSTAGE,1,3/1/2011 14:14,36.08,,United Kingdom
545317,DOT,DOTCOM POSTAGE,1,3/1/2011 14:14,148.67,,United Kingdom
545323,POST,POSTAGE,1,3/1/2011 14:57,40,12352,Norway
545333,DOT,DOTCOM POSTAGE,1,3/1/2011 16:22,155.31,,United Kingdom
545464,DOT,DOTCOM POSTAGE,1,3/3/2011 9:10,201.64,,United Kingdom
545515,POST,POSTAGE,3,3/3/2011 12:06,18,12727,France
545517,POST,POSTAGE,1,3/3/2011 12:20,18,12727,France
545533,POST,POSTAGE,2,3/3/2011 14:04,18,12524,Germany
545536,POST,POSTAGE,3,3/3/2011 14:12,15,12417,Belgium
545557,POST,POSTAGE,1,3/3/2011 15:30,18,12500,Germany
545568,DOT,DOTCOM POSTAGE,1,3/3/2011 16:22,226.19,,United Kingdom
545570,POST,POSTAGE,1,3/3/2011 16:28,40,12817,Austria
545583,POST,POSTAGE,2,3/4/2011 9:08,18,12553,France
545585,POST,POSTAGE,1,3/4/2011 9:32,28,12541,Spain
545647,POST,POSTAGE,1,3/4/2011 12:46,28,12547,Spain
545664,POST,POSTAGE,3,3/4/2011 15:15,28,12584,Italy
545667,DOT,DOTCOM POSTAGE,1,3/4/2011 16:07,176.48,,United Kingdom
545706,POST,POSTAGE,1,3/7/2011 9:10,18,12712,Germany
545709,POST,POSTAGE,1,3/7/2011 9:49,18,12708,Germany
545714,DOT,DOTCOM POSTAGE,1,3/7/2011 10:12,130.58,,United Kingdom
545715,DOT,DOTCOM POSTAGE,1,3/7/2011 10:13,180.92,,United Kingdom
545716,DOT,DOTCOM POSTAGE,1,3/7/2011 10:15,192.29,,United Kingdom
545717,DOT,DOTCOM POSTAGE,1,3/7/2011 10:15,147.13,,United Kingdom
C545740,POST,POSTAGE,-1,3/7/2011 11:47,8.65,18257,United Kingdom
545895,DOT,DOTCOM POSTAGE,1,3/7/2011 17:14,249.02,,United Kingdom
545897,DOT,DOTCOM POSTAGE,1,3/7/2011 17:22,218.64,,United Kingdom
545916,POST,POSTAGE,2,3/8/2011 11:46,18,12528,Germany
545988,POST,POSTAGE,1,3/8/2011 12:52,18,12662,Germany
545994,POST,POSTAGE,2,3/8/2011 13:50,18,12623,Germany
546007,DOT,DOTCOM POSTAGE,1,3/8/2011 15:34,146.1,,United Kingdom
546008,DOT,DOTCOM POSTAGE,1,3/8/2011 15:43,187.89,,United Kingdom
546027,POST,POSTAGE,2,3/9/2011 8:09,15,12759,Netherlands
546134,POST,POSTAGE,2,3/9/2011 15:35,40,13493,Switzerland
546136,DOT,DOTCOM POSTAGE,1,3/9/2011 16:32,199.33,,United Kingdom
C546203,POST,POSTAGE,-1,3/10/2011 11:13,4.5,16839,United Kingdom
C546204,POST,POSTAGE,-1,3/10/2011 11:13,1.72,13599,United Kingdom
C546205,POST,POSTAGE,-1,3/10/2011 11:14,2.84,18223,United Kingdom
546303,POST,POSTAGE,1,3/10/2011 15:30,8.62,,United Kingdom
546306,DOT,DOTCOM POSTAGE,1,3/10/2011 16:16,147.03,,United Kingdom
C546363,POST,POSTAGE,-1,3/11/2011 11:30,7.06,16912,United Kingdom
546365,POST,POSTAGE,5,3/11/2011 11:35,18,12520,Germany
546373,POST,POSTAGE,2,3/11/2011 12:00,18,12583,France
546406,DOT,DOTCOM POSTAGE,1,3/11/2011 16:21,201.37,,United Kingdom
546428,POST,POSTAGE,2,3/13/2011 14:55,18,12681,France
546433,POST,POSTAGE,1,3/14/2011 8:37,15,12778,Netherlands
546434,POST,POSTAGE,4,3/14/2011 8:41,18,12383,Belgium
546479,POST,POSTAGE,3,3/14/2011 11:38,18,12682,France
546649,DOT,DOTCOM POSTAGE,1,3/15/2011 14:17,133.13,,United Kingdom
546650,DOT,DOTCOM POSTAGE,1,3/15/2011 14:17,111.79,,United Kingdom
546651,DOT,DOTCOM POSTAGE,1,3/15/2011 14:17,112.67,,United Kingdom
546652,DOT,DOTCOM POSTAGE,1,3/15/2011 14:18,167.58,,United Kingdom
546653,DOT,DOTCOM POSTAGE,1,3/15/2011 14:18,155.46,,United Kingdom
546654,DOT,DOTCOM POSTAGE,1,3/15/2011 14:18,125.96,,United Kingdom
546655,DOT,DOTCOM POSTAGE,1,3/15/2011 14:19,122.58,,United Kingdom
546656,DOT,DOTCOM POSTAGE,1,3/15/2011 14:19,172.54,,United Kingdom
546678,POST,POSTAGE,3,3/15/2011 16:39,18,12681,France
546755,POST,POSTAGE,5,3/16/2011 13:29,28,12502,Spain
546759,POST,POSTAGE,2,3/16/2011 13:58,18,12712,Germany
546760,POST,POSTAGE,3,3/16/2011 14:00,28,12597,Spain
546765,POST,POSTAGE,1,3/16/2011 14:37,18,12437,France
546843,POST,POSTAGE,2,3/17/2011 12:40,18,12472,Germany
546851,POST,POSTAGE,7,3/17/2011 13:23,18,12480,Germany
546884,DOT,DOTCOM POSTAGE,1,3/17/2011 18:08,303,,United Kingdom
546888,DOT,DOTCOM POSTAGE,1,3/17/2011 18:15,237.89,,United Kingdom
546891,DOT,DOTCOM POSTAGE,1,3/17/2011 18:18,227.3,,United Kingdom
546892,DOT,DOTCOM POSTAGE,1,3/17/2011 18:20,192.44,,United Kingdom
546896,DOT,DOTCOM POSTAGE,1,3/17/2011 18:24,255.04,,United Kingdom
546919,POST,POSTAGE,1,3/18/2011 9:55,18,12500,Germany
546920,POST,POSTAGE,8,3/18/2011 9:55,18,12471,Germany
546925,POST,POSTAGE,3,3/18/2011 10:09,18,12647,Germany
546973,DOT,DOTCOM POSTAGE,1,3/18/2011 12:07,122.5,,United Kingdom
546974,DOT,DOTCOM POSTAGE,1,3/18/2011 12:08,131.46,,United Kingdom
546976,DOT,DOTCOM POSTAGE,1,3/18/2011 12:08,184.96,,United Kingdom
546977,DOT,DOTCOM POSTAGE,1,3/18/2011 12:08,218.08,,United Kingdom
547005,POST,POSTAGE,4,3/18/2011 14:20,18,12474,Germany
547042,DOT,DOTCOM POSTAGE,1,3/20/2011 11:00,279.84,,United Kingdom
547061,POST,POSTAGE,1,3/20/2011 13:21,15,12407,Belgium
547071,POST,POSTAGE,2,3/20/2011 13:59,18,12693,Germany
547085,POST,POSTAGE,1,3/20/2011 15:41,18,12600,Germany
547086,POST,POSTAGE,3,3/20/2011 15:46,40,12428,Finland
547087,POST,POSTAGE,1,3/20/2011 15:58,18,12726,France
547109,POST,POSTAGE,2,3/21/2011 11:46,15,12423,Belgium
547248,DOT,DOTCOM POSTAGE,1,3/22/2011 9:23,197.33,,United Kingdom
547249,DOT,DOTCOM POSTAGE,1,3/22/2011 9:27,192.43,,United Kingdom
547250,DOT,DOTCOM POSTAGE,1,3/22/2011 9:30,253.24,,United Kingdom
547327,POST,POSTAGE,3,3/22/2011 11:28,18,12681,France
547365,POST,POSTAGE,1,3/22/2011 12:36,15,12775,Netherlands
547379,POST,POSTAGE,6,3/22/2011 15:13,18,12720,Germany
547383,POST,POSTAGE,3,3/22/2011 15:42,18,12613,Germany
547384,POST,POSTAGE,1,3/22/2011 15:46,18,12613,Germany
547385,DOT,DOTCOM POSTAGE,1,3/22/2011 15:48,110.6,,United Kingdom
547386,DOT,DOTCOM POSTAGE,1,3/22/2011 15:52,131.22,,United Kingdom
547390,POST,POSTAGE,1,3/22/2011 16:08,40,12352,Norway
547397,DOT,DOTCOM POSTAGE,1,3/22/2011 16:55,146.29,,United Kingdom
547398,DOT,DOTCOM POSTAGE,1,3/22/2011 16:55,141.42,,United Kingdom
547399,DOT,DOTCOM POSTAGE,1,3/22/2011 16:55,155.25,,United Kingdom
547400,DOT,DOTCOM POSTAGE,1,3/22/2011 16:56,116.67,,United Kingdom
547412,POST,POSTAGE,1,3/23/2011 9:42,15,12399,Belgium
547444,POST,POSTAGE,1,3/23/2011 10:55,1,12811,Portugal
547492,POST,POSTAGE,1,3/23/2011 12:06,18,12604,France
547493,POST,POSTAGE,9,3/23/2011 12:06,40,12818,Austria
547504,POST,POSTAGE,8,3/23/2011 13:33,18,12683,France
547517,POST,POSTAGE,3,3/23/2011 14:33,15,12395,Belgium
547520,POST,POSTAGE,3,3/23/2011 14:55,18,12564,France
547547,DOT,DOTCOM POSTAGE,1,3/23/2011 15:30,115.42,,United Kingdom
547551,DOT,DOTCOM POSTAGE,1,3/23/2011 15:55,128.25,,United Kingdom
547552,DOT,DOTCOM POSTAGE,1,3/23/2011 15:55,169.29,,United Kingdom
547566,POST,POSTAGE,1,3/24/2011 9:42,27,12811,Portugal
547645,POST,POSTAGE,1,3/24/2011 11:40,40,12676,Sweden
547684,POST,POSTAGE,5,3/24/2011 14:46,15,12408,Belgium
547703,POST,POSTAGE,8,3/24/2011 17:10,28,12540,Spain
547715,POST,POSTAGE,2,3/25/2011 8:50,18,12520,Germany
547722,POST,POSTAGE,3,3/25/2011 10:19,18,12553,France
547788,DOT,DOTCOM POSTAGE,1,3/25/2011 12:00,175.28,,United Kingdom
547790,POST,POSTAGE,3,3/25/2011 12:04,28,12545,Spain
547796,POST,POSTAGE,9,3/25/2011 12:34,15,14646,Netherlands
547815,POST,POSTAGE,1,3/25/2011 14:19,40,13520,Switzerland
547821,POST,POSTAGE,4,3/25/2011 14:50,18,12621,Germany
547822,POST,POSTAGE,16,3/25/2011 14:53,18,12668,Germany
547825,POST,POSTAGE,1,3/25/2011 15:01,15,12778,Netherlands
547830,DOT,DOTCOM POSTAGE,1,3/25/2011 15:50,220.71,,United Kingdom
547863,POST,POSTAGE,2,3/27/2011 13:07,18,12728,France
547892,POST,POSTAGE,6,3/28/2011 10:15,18,12669,France
547897,POST,POSTAGE,2,3/28/2011 11:36,28,12792,Portugal
C547899,POST,POSTAGE,-1,3/28/2011 11:51,55.89,,United Kingdom
C547905,POST,POSTAGE,-1,3/28/2011 12:10,18.66,,United Kingdom
C547908,POST,POSTAGE,-1,3/28/2011 12:18,38.45,,United Kingdom
C547913,POST,POSTAGE,-1,3/28/2011 12:34,13.39,,United Kingdom
547914,POST,POSTAGE,1,3/28/2011 12:35,18,12594,Italy
C547915,POST,POSTAGE,-1,3/28/2011 12:37,29.7,,United Kingdom
547925,POST,POSTAGE,4,3/28/2011 13:57,18,12481,Germany
C547930,POST,POSTAGE,-1,3/28/2011 14:00,18,12594,Italy
547931,POST,POSTAGE,1,3/28/2011 14:01,28,12594,Italy
547934,POST,POSTAGE,1,3/28/2011 14:07,18,12474,Germany
547941,POST,POSTAGE,1,3/28/2011 14:46,150,16692,United Kingdom
547964,DOT,DOTCOM POSTAGE,1,3/28/2011 15:45,184.6,,United Kingdom
547967,DOT,DOTCOM POSTAGE,1,3/28/2011 15:49,229.79,,United Kingdom
548163,DOT,DOTCOM POSTAGE,1,3/29/2011 13:43,231.79,,United Kingdom
548164,DOT,DOTCOM POSTAGE,1,3/29/2011 13:44,173.42,,United Kingdom
548165,DOT,DOTCOM POSTAGE,1,3/29/2011 13:44,142.83,,United Kingdom
548166,DOT,DOTCOM POSTAGE,1,3/29/2011 13:45,180.17,,United Kingdom
548167,DOT,DOTCOM POSTAGE,1,3/29/2011 13:45,181.88,,United Kingdom
548168,DOT,DOTCOM POSTAGE,1,3/29/2011 13:46,144.75,,United Kingdom
548191,DOT,DOTCOM POSTAGE,1,3/29/2011 15:20,23.53,,United Kingdom
548194,DOT,DOTCOM POSTAGE,1,3/29/2011 15:30,226.92,,United Kingdom
548212,POST,POSTAGE,4,3/30/2011 9:12,40,12456,Switzerland
548219,POST,POSTAGE,1,3/30/2011 9:46,3.95,,United Kingdom
548320,POST,POSTAGE,2,3/30/2011 12:54,18,12709,Germany
C548350,POST,POSTAGE,-1,3/30/2011 14:49,2.7,15648,United Kingdom
548363,POST,POSTAGE,10,3/30/2011 15:48,40,12428,Finland
548373,DOT,DOTCOM POSTAGE,1,3/30/2011 16:34,299.76,,United Kingdom
548412,POST,POSTAGE,1,3/31/2011 10:38,18,12601,Germany
548470,POST,POSTAGE,2,3/31/2011 12:36,28,12782,Portugal
548504,DOT,DOTCOM POSTAGE,1,3/31/2011 14:33,274.75,,United Kingdom
548505,DOT,DOTCOM POSTAGE,1,3/31/2011 14:34,236.88,,United Kingdom
548514,DOT,DOTCOM POSTAGE,1,3/31/2011 16:03,282.88,,United Kingdom
548516,DOT,DOTCOM POSTAGE,1,3/31/2011 16:28,197.3,,United Kingdom
548522,DOT,DOTCOM POSTAGE,1,3/31/2011 16:43,290.59,,United Kingdom
548654,POST,POSTAGE,7,4/1/2011 13:47,18,12569,Germany
548661,POST,POSTAGE,1,4/1/2011 14:28,350,12415,Australia
548663,DOT,DOTCOM POSTAGE,1,4/1/2011 14:44,244.46,,United Kingdom
548725,POST,POSTAGE,1,4/4/2011 9:08,134,12678,France
548737,POST,POSTAGE,4,4/4/2011 11:18,18,12682,France
548745,POST,POSTAGE,3,4/4/2011 12:10,18,12471,Germany
548893,DOT,DOTCOM POSTAGE,1,4/4/2011 15:54,336.52,,United Kingdom
548894,DOT,DOTCOM POSTAGE,1,4/4/2011 16:01,278.92,,United Kingdom
548955,POST,POSTAGE,1,4/5/2011 10:47,40,12348,Finland
549023,DOT,DOTCOM POSTAGE,1,4/5/2011 16:27,185.28,,United Kingdom
549155,DOT,DOTCOM POSTAGE,1,4/6/2011 17:08,187.21,,United Kingdom
C549184,POST,POSTAGE,-1,4/7/2011 9:28,40,12428,Finland
549193,POST,POSTAGE,2,4/7/2011 10:24,18,12580,Germany
549249,POST,POSTAGE,2,4/7/2011 12:04,15,12423,Belgium
549274,POST,POSTAGE,3,4/7/2011 13:07,18,12721,France
549295,DOT,DOTCOM POSTAGE,1,4/7/2011 19:49,252.57,,United Kingdom
549325,POST,POSTAGE,2,4/8/2011 10:32,50,12717,Greece
549434,POST,POSTAGE,4,4/8/2011 12:30,18,12647,Germany
549524,DOT,DOTCOM POSTAGE,1,4/8/2011 15:42,183.2,,United Kingdom
549525,DOT,DOTCOM POSTAGE,1,4/8/2011 15:44,134.66,,United Kingdom
C549532,POST,POSTAGE,-1,4/8/2011 17:07,7.06,16217,United Kingdom
549559,POST,POSTAGE,3,4/10/2011 13:25,15,12447,Belgium
549588,POST,POSTAGE,3,4/11/2011 10:04,40,12428,Finland
549680,POST,POSTAGE,2,4/11/2011 13:02,18,12701,Germany
549682,POST,POSTAGE,2,4/11/2011 13:22,28,12596,Spain
549689,POST,POSTAGE,1,4/11/2011 13:40,4.95,15971,United Kingdom
549825,POST,POSTAGE,2,4/12/2011 12:47,18,12463,Belgium
C549827,POST,POSTAGE,-2,4/12/2011 12:55,3,12463,Belgium
C549945,POST,POSTAGE,-1,4/13/2011 12:39,5.95,18270,United Kingdom
550002,POST,POSTAGE,1,4/14/2011 9:30,18,12709,Germany
550004,POST,POSTAGE,4,4/14/2011 9:56,18,12569,Germany
550145,POST,POSTAGE,3,4/14/2011 14:15,18,12637,France
C550147,POST,POSTAGE,-3,4/14/2011 14:23,18,12637,France
550162,POST,POSTAGE,2,4/14/2011 16:23,18,12569,Germany
550178,POST,POSTAGE,2,4/14/2011 17:25,18,12662,Germany
550187,POST,POSTAGE,2,4/14/2011 18:40,18,13811,Germany
550188,POST,POSTAGE,3,4/14/2011 18:57,40,12457,Switzerland
550192,POST,POSTAGE,3,4/15/2011 8:45,40,12582,Finland
550203,DOT,DOTCOM POSTAGE,1,4/15/2011 10:37,77.96,,United Kingdom
550204,DOT,DOTCOM POSTAGE,1,4/15/2011 10:37,74.75,,United Kingdom
550205,DOT,DOTCOM POSTAGE,1,4/15/2011 10:37,137.08,,United Kingdom
550206,DOT,DOTCOM POSTAGE,1,4/15/2011 10:38,155.33,,United Kingdom
550207,DOT,DOTCOM POSTAGE,1,4/15/2011 10:38,145.46,,United Kingdom
550208,DOT,DOTCOM POSTAGE,1,4/15/2011 10:39,210.42,,United Kingdom
550209,DOT,DOTCOM POSTAGE,1,4/15/2011 10:39,164.33,,United Kingdom
550210,DOT,DOTCOM POSTAGE,1,4/15/2011 10:40,202.42,,United Kingdom
550211,DOT,DOTCOM POSTAGE,1,4/15/2011 10:41,110.92,,United Kingdom
550212,DOT,DOTCOM POSTAGE,1,4/15/2011 10:41,106.04,,United Kingdom
550213,DOT,DOTCOM POSTAGE,1,4/15/2011 10:42,105.21,,United Kingdom
550214,DOT,DOTCOM POSTAGE,1,4/15/2011 10:43,175.13,,United Kingdom
550215,DOT,DOTCOM POSTAGE,1,4/15/2011 10:43,213.08,,United Kingdom
550277,POST,POSTAGE,3,4/15/2011 12:48,40,12639,Sweden
550281,POST,POSTAGE,1,4/15/2011 13:48,40,12457,Switzerland
550284,POST,POSTAGE,1,4/15/2011 14:10,15,12383,Belgium
550313,POST,POSTAGE,2,4/17/2011 11:21,18,12681,France
C550365,POST,POSTAGE,-1,4/18/2011 11:31,11,12731,France
550440,POST,POSTAGE,2,4/18/2011 12:25,15,12407,Belgium
550458,DOT,DOTCOM POSTAGE,1,4/18/2011 13:13,156.45,,United Kingdom
550470,DOT,DOTCOM POSTAGE,1,4/18/2011 13:49,2.29,,United Kingdom
550471,DOT,DOTCOM POSTAGE,1,4/18/2011 13:52,28.66,,United Kingdom
550474,DOT,DOTCOM POSTAGE,1,4/18/2011 13:58,46.86,,United Kingdom
550496,DOT,DOTCOM POSTAGE,1,4/18/2011 15:05,84.21,,United Kingdom
550499,DOT,DOTCOM POSTAGE,1,4/18/2011 15:16,148.67,,United Kingdom
550500,DOT,DOTCOM POSTAGE,1,4/18/2011 15:26,222.02,,United Kingdom
550527,POST,POSTAGE,11,4/19/2011 10:48,18,12476,Germany
C550540,POST,POSTAGE,-1,4/19/2011 11:31,3.82,14339,United Kingdom
550541,DOT,DOTCOM POSTAGE,1,4/19/2011 11:33,187.1,,United Kingdom
550542,DOT,DOTCOM POSTAGE,1,4/19/2011 11:37,176.52,,United Kingdom
550620,POST,POSTAGE,6,4/19/2011 13:39,18,12585,Germany
550625,POST,POSTAGE,2,4/19/2011 14:02,18,12619,Germany
550636,DOT,DOTCOM POSTAGE,1,4/19/2011 15:37,149.67,,United Kingdom
550638,DOT,DOTCOM POSTAGE,1,4/19/2011 15:44,192.67,,United Kingdom
550661,POST,POSTAGE,4,4/20/2011 9:20,18,12656,France
550665,POST,POSTAGE,2,4/20/2011 9:31,18,12530,Germany
C550787,POST,POSTAGE,-1,4/20/2011 14:08,21.78,17450,United Kingdom
C550787,POST,POSTAGE,-1,4/20/2011 14:08,3.96,17450,United Kingdom
550827,POST,POSTAGE,3,4/21/2011 10:16,18,12670,France
550899,POST,POSTAGE,4,4/21/2011 12:07,40,13505,Switzerland
550924,POST,POSTAGE,1,4/21/2011 14:33,40,12664,Finland
550946,POST,POSTAGE,1,4/21/2011 15:52,18,12708,Germany
550953,DOT,DOTCOM POSTAGE,1,4/21/2011 16:17,283,,United Kingdom
550960,POST,POSTAGE,1,4/21/2011 16:39,18,12622,Germany
550986,DOT,DOTCOM POSTAGE,1,4/21/2011 18:06,221.16,,United Kingdom
550987,DOT,DOTCOM POSTAGE,1,4/21/2011 18:10,163.83,,United Kingdom
550998,POST,POSTAGE,1,4/26/2011 9:12,40,12414,Austria
551004,DOT,DOTCOM POSTAGE,1,4/26/2011 9:48,176.71,,United Kingdom
551005,DOT,DOTCOM POSTAGE,1,4/26/2011 9:48,172.63,,United Kingdom
551006,DOT,DOTCOM POSTAGE,1,4/26/2011 9:48,138.08,,United Kingdom
551007,DOT,DOTCOM POSTAGE,1,4/26/2011 9:49,125.88,,United Kingdom
551008,DOT,DOTCOM POSTAGE,1,4/26/2011 9:50,122.5,,United Kingdom
551009,DOT,DOTCOM POSTAGE,1,4/26/2011 9:50,264,,United Kingdom
551010,DOT,DOTCOM POSTAGE,1,4/26/2011 9:52,119.13,,United Kingdom
551013,POST,POSTAGE,2,4/26/2011 10:54,18,15108,European Community
551054,POST,POSTAGE,2,4/26/2011 11:44,28,12429,Austria
551173,DOT,DOTCOM POSTAGE,1,4/26/2011 16:54,133.64,,United Kingdom
551174,DOT,DOTCOM POSTAGE,1,4/26/2011 17:02,111.73,,United Kingdom
551258,POST,POSTAGE,8,4/27/2011 12:02,18,12621,Germany
551278,POST,POSTAGE,1,4/27/2011 13:13,40,12483,Sweden
551339,DOT,DOTCOM POSTAGE,1,4/27/2011 17:18,102.5,,United Kingdom
551340,DOT,DOTCOM POSTAGE,1,4/27/2011 17:23,181.34,,United Kingdom
551345,POST,POSTAGE,6,4/28/2011 9:03,15,14646,Netherlands
551346,POST,POSTAGE,3,4/28/2011 9:12,15,12362,Belgium
551389,POST,POSTAGE,1,4/28/2011 11:45,18,12437,France
551398,POST,POSTAGE,3,4/28/2011 13:09,28,12417,Spain
551467,POST,POSTAGE,1,4/28/2011 16:20,18,12600,Germany
551468,DOT,DOTCOM POSTAGE,1,4/28/2011 16:21,143.18,,United Kingdom
551529,POST,POSTAGE,8,5/1/2011 13:18,18,12524,Germany
551544,POST,POSTAGE,4,5/3/2011 9:33,18,12683,France
551552,POST,POSTAGE,2,5/3/2011 10:09,18,12598,France
551649,POST,POSTAGE,2,5/3/2011 12:02,20,12643,France
551652,POST,POSTAGE,2,5/3/2011 12:03,1,12643,France
C551685,POST,POSTAGE,-1,5/3/2011 12:51,8142.75,16029,United Kingdom
551697,POST,POSTAGE,1,5/3/2011 13:46,8142.75,16029,United Kingdom
551718,DOT,DOTCOM POSTAGE,1,5/3/2011 16:06,160.37,,United Kingdom
551719,DOT,DOTCOM POSTAGE,1,5/3/2011 16:09,178.12,,United Kingdom
551818,POST,POSTAGE,4,5/4/2011 11:57,18,12569,Germany
551820,POST,POSTAGE,2,5/4/2011 12:11,18,12645,Germany
551868,POST,POSTAGE,8,5/4/2011 16:29,28,12540,Spain
551886,POST,POSTAGE,1,5/5/2011 9:23,18,12569,Germany
551887,POST,POSTAGE,2,5/5/2011 9:29,18,12593,France
551985,POST,POSTAGE,1,5/5/2011 14:38,15,12395,Belgium
551995,DOT,DOTCOM POSTAGE,1,5/5/2011 15:42,55.64,,United Kingdom
551997,DOT,DOTCOM POSTAGE,1,5/5/2011 15:47,43.57,,United Kingdom
552000,DOT,DOTCOM POSTAGE,1,5/5/2011 15:56,49.62,,United Kingdom
552008,POST,POSTAGE,4,5/5/2011 17:13,18,12476,Germany
552040,POST,POSTAGE,4,5/6/2011 8:19,28,12502,Spain
552188,POST,POSTAGE,2,5/6/2011 14:01,15,12394,Belgium
552202,POST,POSTAGE,1,5/6/2011 14:51,40,12414,Austria
552229,DOT,DOTCOM POSTAGE,1,5/6/2011 15:40,21.74,,United Kingdom
552230,DOT,DOTCOM POSTAGE,1,5/6/2011 15:43,0,,United Kingdom
552232,DOT,DOTCOM POSTAGE,1,5/6/2011 15:54,36.71,,United Kingdom
552234,DOT,DOTCOM POSTAGE,1,5/6/2011 16:01,174.24,,United Kingdom
552315,POST,POSTAGE,6,5/8/2011 16:10,18,12700,France
C552317,POST,POSTAGE,-2,5/8/2011 16:12,18,12700,France
552325,POST,POSTAGE,2,5/9/2011 9:47,18,12490,France
552337,POST,POSTAGE,3,5/9/2011 11:34,18,12621,Germany
552464,POST,POSTAGE,1,5/9/2011 15:12,18,12726,France
552493,DOT,DOTCOM POSTAGE,1,5/9/2011 16:21,226.61,,United Kingdom
552508,DOT,DOTCOM POSTAGE,1,5/9/2011 16:27,198.6,,United Kingdom
552514,DOT,DOTCOM POSTAGE,1,5/9/2011 16:30,205.45,,United Kingdom
552520,DOT,DOTCOM POSTAGE,1,5/9/2011 16:34,189.84,,United Kingdom
552543,POST,POSTAGE,2,5/10/2011 10:22,15,12399,Belgium
552631,POST,POSTAGE,2,5/10/2011 12:55,18,12684,France
552649,POST,POSTAGE,1,5/10/2011 13:44,18,12592,Germany
552656,POST,POSTAGE,3,5/10/2011 14:46,18,12712,Germany
552660,DOT,DOTCOM POSTAGE,1,5/10/2011 15:03,184.92,,United Kingdom
552662,DOT,DOTCOM POSTAGE,1,5/10/2011 15:04,161.88,,United Kingdom
552663,DOT,DOTCOM POSTAGE,1,5/10/2011 15:04,133.17,,United Kingdom
552665,DOT,DOTCOM POSTAGE,1,5/10/2011 15:05,101.92,,United Kingdom
552666,DOT,DOTCOM POSTAGE,1,5/10/2011 15:05,109.25,,United Kingdom
552667,DOT,DOTCOM POSTAGE,1,5/10/2011 15:05,118.38,,United Kingdom
552668,DOT,DOTCOM POSTAGE,1,5/10/2011 15:05,168.63,,United Kingdom
552670,DOT,DOTCOM POSTAGE,1,5/10/2011 15:06,181.83,,United Kingdom
552671,DOT,DOTCOM POSTAGE,1,5/10/2011 15:06,146.29,,United Kingdom
